Code_dot,Code_iata,City_name,Airport_name
12687.0,KID,"Kristianstad, Sweden",Kristianstad Airport
12688.0,KIE,"Bougainville Island, Papua New Guinea",Kieta
12689.0,KIH,"Kish Island, Iran",Kish Island Airport
12690.0,KIJ,"Niigata, Japan",Niigata Airport
12691.0,KIK,"Kirkuk, Iraq",Kirkuk International
12692.0,KIM,"Kimberley, South Africa",Kimberley Airport
12693.0,KIN,"Kingston, Jamaica",Norman Manley International
16659.0,KIP,"Wichita Falls, TX",Kickapoo Downtown
12694.0,KIR,"Kerry County, Ireland",Kerry
12695.0,KIS,"Kisumu, Kenya",Kisumu Airport
12696.0,KIT,"Kithira, Greece",Alexandros Aristotelous Onassis
12697.0,KIV,"Kishinev, Moldova",Chisinau International
12698.0,KIW,"Kitwe, Zambia",Kitwe/Nkana
12699.0,KIX,"Osaka, Japan",Kansai International
12700.0,KIY,"Kilwa, Tanzania",Kilwa Masoko
12701.0,KJA,"Krasnojarsk, Russia",Krasnoyarsk
12702.0,KJK,"Kortrijk, Belgium",Kortrijk Wevelgem
16981.0,KJT,"Kertajati, Indonesia",Kertajati International
12703.0,KK1,"Taichung, Taiwan",Ching Chuan Kang AB
12704.0,KKA,"Koyuk, AK",Koyuk Alfred Adams
12705.0,KKB,"Kitoi Bay, AK",Kitoi Bay Airport
12706.0,KKC,"Khon Kaen, Thailand",Khon Kaen Airport
12707.0,KKE,"Kerikeri, New Zealand",Kerikeri Airport
12708.0,KKH,"Kongiganak, AK",Kongiganak Airport
12709.0,KKI,"Akiachak, AK",Akiachak Airport
12710.0,KKJ,"Kitakyushu, Japan",Kitakyushu Airport
12711.0,KKK,"Kalakaket, AK",Kalakaket Creek AS
12712.0,KKL,"Karluk Lake, AK",Karluk Lake Seaplane Base
12713.0,KKN,"Kirkenes, Norway",Kirkenes Airport
12714.0,KKO,"Kaikohe, New Zealand",Kaikohe Airport
12716.0,KKU,"Ekuk, AK",Ekuk Airport
12717.0,KKW,"Kikwit, Congo (Kinshasa)",Kikwit Airport
12718.0,KLB,"Kalabo, Zambia",Kalabo Airport
16931.0,KLF,"Kaluga, Russia",Grabtsevo
12719.0,KLG,"Kalskag, AK",Kalskag Airport
12720.0,KLL,"Levelock, AK",Levelock Airport
12721.0,KLN,"Larsen Bay, AK",Larsen Bay Airport
12722.0,KLO,"Kalibo, Philippines",Kalibo International
12723.0,KLP,"Kelp Bay, AK",Kelp Bay Airport
12724.0,KLR,"Kalmar, Sweden",Kalmar Airport
12725.0,KLS,"Kelso, WA",Southwest Washington Regional
12726.0,KLU,"Klagenfurt, Austria",Klagenfurt Airport
12727.0,KLV,"Karlovy Vary, Czech Republic",Karlovy Vary Airport
12728.0,KLW,"Klawock, AK",Klawock Airport
12729.0,KLX,"Kalamata, Greece",Kalamata Airport
12730.0,KMA,"Kerema, Papua New Guinea",Kerema Airport
12731.0,KMC,"King Khalid Military City, Saudi Arabia",King Saud AB
12732.0,KMF,"Kamina, Papua New Guinea",Kamina Airport
12733.0,KMG,"Kunming, China",Wujiaba
12734.0,KMI,"Miyazaki, Japan",Miyazaki Airport
12735.0,KMJ,"Kumamoto, Japan",Kumamoto Airport
12736.0,KMN,"Kamina, Congo (Kinshasa)",Kamina Base
12737.0,KMO,"Manokotak, AK",Manokatak Seaplane Base
12738.0,KMP,"Keetmanshoop, Namibia",Keetmanshoop Airport
12739.0,KMQ,"Komatsu, Japan",Komatsu Airport
12740.0,KMS,"Kumasi, Ghana",Kumasi Airport
12741.0,KMU,"Kisimayu, Somalia",Kismayo
12742.0,KMX,"Khamis Mushait, Saudi Arabia",Khamis Mushait Airport
12743.0,KMY,"Moser Bay, AK",Moser Bay Airport
12744.0,KMZ,"Kaoma, Zambia",Kaoma Airport
16732.0,KNA,"Vina del Mar, Chile",Vina del Mar Airport
12745.0,KNB,"Kanab, UT",Kanab Municipal
12746.0,KND,"Kindu, Congo (Kinshasa)",Kindu Airport
12748.0,KNK,"Kokhanok, AK",Kokhanok Airport
12749.0,KNN,"Kankan, Guinea",Kankan Airport
16882.0,KNO,"Medan, Indonesia",Kualanamu International
12751.0,KNP,"Capanda, Angola",Capanda Dam
12752.0,KNS,"King Island, Australia",King Island Airport
12753.0,KNT,"Kennett, MO",Kennett Memorial
12754.0,KNU,"Kanpur, India",Kanpur/Chakeri
12755.0,KNW,"New Stuyahok, AK",New Stuyahok Airport
12756.0,KNX,"Kununurra, Australia",Kununurra Airport
12757.0,KNZ,"Kenieba, Mali",Kenieba Airport
12758.0,KOA,"Kona, HI",Ellison Onizuka Kona International at Keahole
12760.0,KOE,"Kupang, Indonesia",El Tari
12761.0,KOH,"Koolatah, Australia",Koolatah Airport
12762.0,KOI,"Kirkwall, United Kingdom",Kirkwall Airport
12763.0,KOJ,"Kagoshima, Japan",Kagoshima Airport
12764.0,KOK,"Kokkola/Pietarsaari, Finland",Kokkola Pietarsaari
16586.0,KOM,"Komo, Papua New Guinea",Komo Old
12765.0,KON,"Kontum, Vietnam",Kontum Airport
12766.0,KOP,"Nakhon Phanom, Thailand",Nakhon Phanom Airport
12767.0,KOR,"Kokoro, Papua New Guinea",Kokoro Airport
12768.0,KOS,"Kompongsom, Cambodia",Kompongsom Airport
12769.0,KOT,"Kotlik, AK",Kotlik Airport
12770.0,KOW,"Ganzhou, China",Ganzhou Airport
12771.0,KOY,"Olga Bay, AK",Olga Bay Seaplane Base
12772.0,KOZ,"Ouzinkie, AK",Ouzinkie Airport
12773.0,KPB,"Point Baker, AK",Point Baker Airport
12774.0,KPC,"Port Clarence, AK",Port Clarence CGS
12775.0,KPH,"Pauloff Harbor, AK",Pauloff Harbor Airport
12776.0,KPI,"Kapit, Malaysia",Kapit Airport
12777.0,KPK,"Parks, AK",Parks Seaplane Base
12778.0,KPM,"Napamute, AK",Napamute Airport
12779.0,KPN,"Kipnuk, AK",Kipnuk Airport
12780.0,KPO,"Pohang, South Korea",Pohang Gyeongju
12781.0,KPP,"Kalpowar, Australia",Kalpower
12782.0,KPR,"Port Williams, AK",Port Williams Airport
12783.0,KPS,"Kempsey, Australia",Kempsey Airport
12784.0,KPV,"Perryville, AK",Perryville Airport
12785.0,KPY,"Port Bailey, AK",Port Bailey Airport
12786.0,KQA,"Akutan, AK",Akutan Airport
16691.0,KR1,"Jungwon, South Korea",Jungwon AB
12787.0,KRB,"Karumba, Australia",Karumba Airport
12788.0,KRF,"Kramfors, Sweden",Kramfors Solleftea
12789.0,KRK,"Krakow, Poland",John Paul II - Balice
12790.0,KRM,"Kasitsna Bay, AK",Kasitsna
12791.0,KRN,"Kiruna, Sweden",Kiruna Airport
12792.0,KRP,"Karup, Denmark",Midtjyllands Lufthavn
12793.0,KRR,"Krasnodar, Russia",Pashkovskiy
12794.0,KRS,"Kristiansand, Norway",Kjevik
12795.0,KRT,"Khartoum, Sudan",Khartoum Airport
16596.0,KRW,"Turkmenbashi, Turkmenistan",Turkmenbashi Airport
12796.0,KS2,"Burlington, KS",Coffey County
12798.0,KSA,"Kosrae, Federated States of Micronesia",Kosrae Airport
12799.0,KSC,"Kosice, Slovakia",Kosice Airport
12800.0,KSD,"Karlstad, Sweden",Karlstad Airport
12801.0,KSE,"Kasese, Uganda",Kasese Airport
12802.0,KSF,"Kassel, Germany",Kassel Calden
12803.0,KSH,"Kermanshah, Iran",Shahid Ashrafi Esfahani
12804.0,KSI,"Kissidougou, Guinea",Kissidougou Airport
16899.0,KSJ,"Kasos Island, Greece",Kassos
12806.0,KSL,"Kassala, Sudan",Kassala Airport
12807.0,KSM,"St. Mary's, AK",St. Mary's Airport
12809.0,KSO,"Kastoria, Greece",Kastoria Airport
12810.0,KSP,"Kosipe, Papua New Guinea",Kosipe Airport
12805.0,KSQ,"Karshi, Uzbekistan",Karshi Airport
12812.0,KSR,"Sandy River, AK",Federal No.1
12813.0,KSU,"Kristiansund, Norway",Kvernberget
12814.0,KTA,"Karratha, Australia",Karratha Airport
12815.0,KTB,"Thorne Bay, AK",Thorne Bay Seaplane Base
10023.0,KTH,"Tikchik Lodge, AK",Tikchik Lodge Airport
10023.0,TLK,"Tikchik Lodge, AK",Tikchik Lodge Airport
12817.0,KTL,"Kitale, Kenya",Kitale Airport
12818.0,KTM,"Kathmandu, Nepal",Tribhuvan International
12819.0,KTN,"Ketchikan, AK",Ketchikan International
12820.0,KTP,"Kingston, Jamaica",Tinson Pen
12821.0,KTR,"Katherine, Australia",Katherine Airport
12822.0,KTS,"Brevig Mission, AK",Brevig Mission Airport
12823.0,KTT,"Kittila, Finland",Kittila Airport
12824.0,KTW,"Katowice, Poland",Pyrzowice
12826.0,KUA,"Kuantan, Malaysia",Kuantan Airport
12827.0,KUD,"Kudat, Malaysia",Kudat Airport
12828.0,KUF,"Samara, Russia",Kurumoch
12829.0,KUH,"Kushiro, Japan",Kushiro Airport
12830.0,KUI,"Kawau Island, New Zealand",Kawau Island Airport
12831.0,KUK,"Kasigluk, AK",Kasigluk Airport
12832.0,KUL,"Kuala Lumpur, Malaysia",Kuala Lumpur International
12833.0,KUM,"Yakushima, Japan",Yakushima Airport
12834.0,KUN,"Kaunas, Lithuania",Kaunas International
12835.0,KUO,"Kuopio, Finland",Kuopio Airport
12836.0,KUV,"Gunsan, South Korea",Kunsan AB
12837.0,KUW,"Kugururok River, AK",Kugururok River Airport
12838.0,KUY,"Kamusi, Papua New Guinea",Kamusi Airport
12840.0,KVA,"Kavala, Greece",Megas Alexandros International
12841.0,KVC,"King Cove, AK",King Cove Airport
16554.0,KVD,"Ganja, Azerbaijan",Ganja Airport
12843.0,KVG,"Kavieng, Papua New Guinea",Kavieng Airport
12844.0,KVL,"Kivalina, AK",Kivalina Airport
16757.0,KW1,"Ali Al Salem, Kuwait",Ali Al Salem AB
12845.0,KWA,"Kwajalein, Marshall Islands",Bucholz AAF
12846.0,KWE,"Guiyang, China",Longdongbao
12847.0,KWF,"Waterfall, AK",Waterfall Seaplane Base
12849.0,KWI,"Kuwait, Kuwait",Kuwait International
12850.0,KWJ,"Gwangju, South Korea",Gwangju Airport
12851.0,KWK,"Kwigillingok, AK",Kwigillingok Airport
12852.0,KWL,"Guilin, China",Liangjiang
12853.0,KWN,"Quinhagak, AK",Quinhagak Airport
12854.0,KWP,"West Point, AK",West Point Village
12855.0,KWT,"Kwethluk, AK",Kwethluk Airport
12856.0,KWZ,"Kolwezi, Congo (Kinshasa)",Kolwezi Airport
12857.0,KXA,"Kasaan, AK",Kasaan Seaplane Base
12858.0,KXK,"Komsomolsk-na-Amure, Russia",Komsomolsk South
16978.0,KY,"Morehead, KY",Morehead Rowan County Clyde A Thomas Regional
16978.0,KY7,"Morehead, KY",Morehead Rowan County Clyde A Thomas Regional
12859.0,KY1,"Danville, KY",Stuart Powell Field
12860.0,KY2,"Sturgis, KY",Sturgis Municipal
12861.0,KY3,"Mount Sterling, KY",Mount Sterling Montgomery County
12862.0,KY4,"Henderson, KY",Henderson City - County
12863.0,KY5,"Madisonville, KY",Madisonville Regional
16784.0,KY6,"Mayfield, KY",Mayfield Graves County
12864.0,KYA,"Konya, Turkey",Konya Airport
12865.0,KYC,"Yankee Creek, AK",Yankee Creek 2
12866.0,KYK,"Karluk, AK",Karluk Airport
12867.0,KYS,"Kayes, Mali",Kayes Airport
12868.0,KYU,"Koyukuk, AK",Koyukuk Airport
16773.0,KZ1,"Baikonur, Kazakhstan",Baikonur Krayniy
12869.0,KZB,"Zachar Bay, AK",Zachar Bay Airport
12870.0,KZH,"Kizhuyak, AK",Kizhuyak Airport
12871.0,KZI,"Kozani, Greece",Filippos
12872.0,KZN,"Kazan, Russia",Kazan Airport
16428.0,L41,"Marble Canyon, AZ",Marble Canyon Airport
16537.0,LA1,"Notchitoches, LA",Natchitoches Regional
16558.0,LA2,"Hammond, LA",Hammond Northshore Regional
16762.0,LA3,"Reserve, LA",Port of South Louisiana Executive
16819.0,LA4,"New Roads, LA",False River Regional
16872.0,LA5,"Galliano, LA",South Lafourche Leonard Miller Jr
12873.0,LAA,"Lamar, CO",Southeast Colorado Regional
12874.0,LAB,"Lab Lab, Papua New Guinea",Lab Lab Airport
12875.0,LAC,"Pulau Layang-Layang, Malaysia",Pulau Layang-Layang Airport
12876.0,LAD,"Luanda, Angola",Luanda 4 de Fevereiro International
12877.0,LAE,"Lae, Papua New Guinea",Nadzab
12878.0,LAF,"Lafayette, IN",Purdue University
12879.0,LAI,"Lannion, France",Lannion Airport
12880.0,LAJ,"Lages, Brazil",Lages Airport
12881.0,LAK,"Aklavik, Canada",Aklavik Airport
12882.0,LAL,"Lakeland, FL",Lakeland Linder International
12883.0,LAM,"Los Alamos, NM",Los Alamos Airport
12884.0,LAN,"Lansing, MI",Capital Region International
12885.0,LAO,"Laoag, Philippines",Laoag International
12886.0,LAP,"La Paz, Mexico",La Paz International
12887.0,LAQ,"Beida, Libya",El Beida
12888.0,LAR,"Laramie, WY",Laramie Regional
12889.0,LAS,"Las Vegas, NV",Harry Reid International
12890.0,LAU,"Lamu, Kenya",Lamu Manda
12891.0,LAW,"Lawton/Fort Sill, OK",Lawton-Fort Sill Regional
12892.0,LAX,"Los Angeles, CA",Los Angeles International
12893.0,LAY,"Ladysmith, South Africa",Ladysmith Airport
12894.0,LAZ,"Bom Jesus Da Lapa, Brazil",Bom Jesus Da Lapa Airport
12895.0,LBA,"Leeds/Bradford, United Kingdom",Leeds Bradford
12896.0,LBB,"Lubbock, TX",Lubbock Preston Smith International
12897.0,LBC,"Luebeck, Germany",Luebeck Blankensee
17006.0,LBD,"Khujand, Tajikistan",Khujand Airport
12898.0,LBE,"Latrobe, PA",Arnold Palmer Regional
12899.0,LBF,"North Platte, NE",North Platte Regional Airport Lee Bird Field
12900.0,LBG,"Paris, France",Le Bourget
12901.0,LBI,"Albi, France",Albi Le Sequestre
12902.0,LBL,"Liberal, KS",Liberal Mid-America Regional
12903.0,LBP,"Long Banga, Malaysia",Long Banga Airport
12904.0,LBQ,"Lambarene, Gabon",Lambarene Airport
12905.0,LBS,"Labasa, Fiji",Labasa Airport
12906.0,LBT,"Lumberton, NC",Lumberton Regional
12907.0,LBU,"Labuan, Malaysia",Labuan Airport
12908.0,LBV,"Libreville, Gabon",Leon M Ba
12909.0,LBX,"Lubang, Philippines",Lubang Airport
12910.0,LBY,"La Baule, France",Saint Nazaire/Montoir
12911.0,LCA,"Larnaca, Cyprus",Larnaka International
12912.0,LCC,"Lecce, Italy",Lecce Airport
12913.0,LCE,"La Ceiba, Honduras",Goloson International
12914.0,LCG,"A Coruna, Spain",A Coruna Airport
12915.0,LCH,"Lake Charles, LA",Lake Charles Regional
12916.0,LCI,"Laconia, NH",Laconia Municipal
16733.0,LCJ,"Lodz Lodzkie, Poland",Lodz Lublinek
12917.0,LCK,"Columbus, OH",Rickenbacker International
12918.0,LCM,"La Cumbre, Argentina",La Cumbre Airport
15980.0,LCQ,"Lake City, FL",Lake City Gateway
15980.0,XXW,"Lake City, FL",Lake City Gateway
12919.0,LCS,"Las Canas, Costa Rica",Las Canas Airport
12920.0,LCY,"London, United Kingdom",London City
12921.0,LDB,"Londrina, Brazil",Governador Jose Richa
12922.0,LDE,"Tarbes/Lourdes/Pyrenees, France",Tarbes-Lourdes-Pyrenees
15182.0,LDE,"Tarbes/Lourdes/Pyrenees, France",Tarbes-Lourdes-Pyrenees
12922.0,TFR,"Tarbes/Lourdes/Pyrenees, France",Tarbes-Lourdes-Pyrenees
15182.0,TFR,"Tarbes/Lourdes/Pyrenees, France",Tarbes-Lourdes-Pyrenees
12923.0,LDH,"Lord Howe Island, Australia",Lord Howe Island Airport
12924.0,LDI,"Lindi, Tanzania",Lindi Airport
12925.0,LDJ,"Linden, NJ",Linden Airport
12926.0,LDK,"Lidkoping, Sweden",Lidkoping Airport
12927.0,LDM,"Ludington, MI",Mason County
12928.0,LDU,"Lahad Datu, Malaysia",Lahad Datu Airport
12929.0,LDV,"Landivisiau, France",Landivisiau Airport
12930.0,LDY,"Londonderry, United Kingdom",Eglinton
12931.0,LEA,"Learmonth, Australia",Learmonth Airport
12932.0,LEB,"Lebanon-Hanover, NH",Lebanon Municipal
12933.0,LED,"St. Petersburg, Russia",Pulkovo
12934.0,LEE,"Leesburg, FL",Leesburg International
12935.0,LEG,"Aleg, Mauritania",Aleg Airport
12936.0,LEH,"Le Havre, France",Le Havre Octeville
12937.0,LEI,"Almeria, Spain",Almeria Airport
12938.0,LEJ,"Leipzig, Germany",Leipzig Halle
12939.0,LEK,"Labe, Guinea",Labe Airport
16434.0,LEN,"Leon, Spain",Leon Airport
12941.0,LEO,"Leconi, Gabon",Leconi Airport
12942.0,LET,"Leticia, Colombia",Alfredo Vasquez Cobo
12943.0,LEV,"Bureta, Fiji",Bureta Airport
12944.0,LEW,"Lewiston/Auburn, ME",Auburn Lewiston Municipal
12945.0,LEX,"Lexington, KY",Blue Grass
12947.0,LFI,"Newport News/Hampton, VA",Langley AFB
12948.0,LFK,"Lufkin, TX",Angelina County
12949.0,LFO,"Kelafo, Ethiopia",Kelafo Airport
12950.0,LFR,"La Fria, Venezuela",Francisco Javier Garcia Hevia
12951.0,LFT,"Lafayette, LA",Lafayette Regional Paul Fournet Field
12952.0,LFW,"Lome, Togo",Gnassingbe Eyadema International
12953.0,LGA,"New York, NY",LaGuardia
12954.0,LGB,"Long Beach, CA",Long Beach Airport
12955.0,LGC,"LaGrange, GA",LaGrange-Callaway
12956.0,LGD,"La Grande, OR",La Grande/Union County
12957.0,LGG,"Liege, Belgium",Liege Airport
12958.0,LGH,"Leigh Creek, Australia",Leigh Creek Airport
12959.0,LGI,"Deadman's Cay, The Bahamas",Deadman's Cay Airport
12960.0,LGK,"Langkawi, Malaysia",Langkawi International
12961.0,LGM,"Longmont, CO",Longmont Municipal
12962.0,LGP,"Legazpi, Philippines",Legazpi Airport
12963.0,LGQ,"Lago Agrio, Ecuador",Lago Agrio Airport
12964.0,LGS,"Malargue, Argentina",Malargue Airport
12965.0,LGU,"Logan, UT",Logan Cache
12966.0,LGW,"London, United Kingdom",London Gatwick
12967.0,LHA,"Lahr, Germany",Lahr Airport
12968.0,LHB,"Lost Harbor, AK",Lost Harbor Airport
12969.0,LHE,"Lahore, Pakistan",Allama Iqbal International
12970.0,LHG,"Lightning Ridge, Australia",Lightning Ridge Airport
12971.0,LHQ,"Lancaster, OH",Fairfield County
12972.0,LHR,"London, United Kingdom",London Heathrow
12974.0,LHV,"Lock Haven, PA",William T. Piper Memorial
12975.0,LHW,"Lanzhou, China",Zhongchuan International
12976.0,LHX,"La Junta, CO",La Junta Municipal
12977.0,LIA,"Liangping, China",Liangping Airport
12978.0,LIB,"Limbunya, Australia",Limbunya Airport
12979.0,LIC,"Limon, CO",Limon Municipal
12980.0,LIE,"Libenge, Congo (Kinshasa)",Libenge Airport
12981.0,LIG,"Limoges, France",Limoges Bellegarde
12982.0,LIH,"Lihue, HI",Lihue Airport
12983.0,LIJ,"Long Island, AK",Long Island Airport
12984.0,LIK,"Likiep Island, Marshall Islands",Likiep Island Airport
12985.0,LIL,"Lille, France",Lille Lesquin
12986.0,LIM,"Lima, Peru",Jorge Chavez International
12987.0,LIN,"Milan, Italy",Milano Linate
12988.0,LIO,"Limon, Costa Rica",Puerto Limon
12989.0,LIQ,"Lisala, Congo (Kinshasa)",Lisala Airport
12990.0,LIR,"Liberia, Costa Rica",Daniel Oduber International
12991.0,LIS,"Lisbon, Portugal",Lisboa
12992.0,LIT,"Little Rock, AR",Bill and Hillary Clinton Nat Adams Field
12993.0,LIV,"Livengood, AK",Livengood Airport
12994.0,LIW,"Loikaw, Burma",Loikaw Airport
12995.0,LIY,"Hinesville, GA",Wright AAF/Midcoast Regional
12996.0,LIZ,"Limestone, ME",Loring International
12997.0,LJA,"Lodja, Congo (Kinshasa)",Lodja Airport
12998.0,LJG,"Lijiang, China",Sanyi
12999.0,LJN,"Lake Jackson, TX",Brazoria County
13000.0,LJU,"Ljubljana, Slovenia",Ljubljana Airport
13001.0,LJY,"Lebanon, MO",Floyd W Jones Lebanon
13002.0,LKE,"Seattle, WA",Lake Union Terminal
13003.0,LKK,"Kulik Lake, AK",Kulik Lake Airport
13004.0,LKL,"Lakselv, Norway",Lakselv Airport
13005.0,LKM,"Nekempte, Ethiopia",Nekempte Airport
13005.0,NEK,"Nekempte, Ethiopia",Nekempte Airport
13006.0,LKN,"Leknes, Norway",Leknes Airport
13007.0,LKO,"Lucknow, India",Chaudhary Charan Singh International
13008.0,LKP,"Lake Placid, NY",Lake Placid Airport
13009.0,LKV,"Lakeview, OR",Lake County
13010.0,LKZ,"Lakenheath, United Kingdom",RAF Lakenheath
13011.0,LLA,"Lulea, Sweden",Lulea Airport
13012.0,LLI,"Lalibella, Ethiopia",Lalibella Airport
13013.0,LLW,"Lilongwe, Malawi",Kamuzu International
14347.0,LLX,"Lyndonville, VT",Caledonia County
14347.0,QAO,"Lyndonville, VT",Caledonia County
13015.0,LLY,"Mount Holly, NJ",South Jersey Regional
13016.0,LMA,"Lake Minchumina, AK",Lake Minchumina Airport
13017.0,LMI,"Lumi, Papua New Guinea",Lumi Airport
13018.0,LMM,"Los Mochis, Mexico",Los Mochis International
13019.0,LMN,"Limbang, Malaysia",Limbang Airport
13020.0,LMO,"Lossiemouth, United Kingdom",RAF Lossiemouth
13021.0,LMP,"Lampedusa, Italy",Lampedusa Airport
13022.0,LMQ,"Marsa Brega, Libya",Marsa Brega S21
13023.0,LMS,"Louisville, MS",Louisville Winston County
13024.0,LMT,"Klamath Falls, OR",Crater Lake Klamath Regional
16829.0,LNA,"West Palm Beach, FL",Palm Beach County Park
13026.0,LND,"Lander, WY",Hunt Field
13027.0,LNE,"Lonorore, Vanuatu",Lonorore Airport
13028.0,LNI,"Lonely, AK",Lonely AS
13029.0,LNK,"Lincoln, NE",Lincoln Airport
13030.0,LNL,"Land O' Lakes, WI",Kings Land O' Lakes
13031.0,LNP,"Wise, VA",Lonesome Pine
16765.0,LNR,"Lone Rock, WI",Tri County Regional
13032.0,LNS,"Lancaster, PA",Lancaster Airport
13033.0,LNT,"Lanett, AL",Lanett Regional
16522.0,LNV,"Londolovit, Papua New Guinea",Kunaye
13034.0,LNY,"Lanai, HI",Lanai Airport
13035.0,LNZ,"Linz, Austria",Linz Airport
13036.0,LOA,"Lorraine, Australia",Lorraine Airport
13037.0,LOH,"Loja, Ecuador",Ciudad de Catamayo
13038.0,LOI,"Laredo, TX",Laredo Municipal
13039.0,LOL,"Lovelock, NV",Derby Field
13040.0,LOM,"Lagos de Moreno, Mexico",Francisco P.V.Yr
13041.0,LON,"London, United Kingdom",London Metropolitan Area
13042.0,LOQ,"Lobatse, Botswana",Lobatse Airport
13043.0,LOS,"Lagos, Nigeria",Murtala Muhammed
13044.0,LOU,"Louisville, KY",Bowman Field
13045.0,LOV,"Monclova, Mexico",Monclova International
16910.0,LOW,"Louisa, VA",Louisa County Freeman Field
13046.0,LOZ,"London/Corbin, KY",London-Corbin Airport-Magee Field
13047.0,LPA,"Las Palmas, Spain",Gran Canaria
13048.0,LPB,"La Paz, Bolivia",El Alto International
13049.0,LPC,"Lompoc, CA",Lompoc Airport
13050.0,LPI,"Linkoping, Sweden",Saab
13051.0,LPL,"Liverpool, United Kingdom",Liverpool Airport
13052.0,LPO,"La Porte, IN",La Porte Municipal
13053.0,LPP,"Lappeenranta, Finland",Lappeenranta Airport
13054.0,LPQ,"Luang Phabang, Laos",Luang Phabang International
15534.0,LPR,"Lorain/Elyria, OH",Lorain County Regional
13055.0,LPS,"Lopez Island, WA",Lopez Island Airport
13056.0,LPT,"Lampang, Thailand",Lampang Airport
13057.0,LPW,"Little Port Walter, AK",Little Port Walter Airport
13058.0,LQK,"Pickens, SC",Pickens County
13059.0,LRA,"Larissa, Greece",Larissa Airport
13060.0,LRC,"Laarbruch, Germany",RAF Laarbruch
13061.0,LRD,"Laredo, TX",Laredo International
13062.0,LRE,"Longreach, Australia",Longreach Airport
13063.0,LRF,"Jacksonville, AR",Little Rock AFB
13064.0,LRG,"Loring, AK",Loring Airport
13064.0,WLR,"Loring, AK",Loring Airport
13065.0,LRH,"La Rochelle, France",La Rochelle/Laleu
13066.0,LRI,"Lorica, Colombia",Lorica Airport
13067.0,LRL,"Niamtougou, Togo",Niamtougou International
13068.0,LRM,"La Romana, Dominican Republic",Casa de Campo International
13069.0,LRN,"Moses Lake, WA",Larson AFB
13070.0,LRO,"Lathrop, CA",Sharpe AFF
13071.0,LRT,"Lorient, France",Lorient Lann Bihoue
13072.0,LRU,"Las Cruces, NM",Las Cruces International
13073.0,LSA,"Losuia, Papua New Guinea",Kiriwina
13074.0,LSC,"La Serena, Chile",La Florida
13075.0,LSD,"Lexington, KY",Blue Grass Station AHP
13076.0,LSE,"La Crosse, WI",La Crosse Regional
13077.0,LSF,"Columbus, GA",Lawson AAF
13078.0,LSI,"Lerwick, United Kingdom",Sumburgh
13079.0,LSL,"Los Chiles, Costa Rica",Los Chiles Airport
13080.0,LSN,"Los Banos, CA",Los Banos Municipal
13081.0,LSP,"Las Piedras, Venezuela",Josefa Camejo International
13082.0,LSQ,"Los Angeles, Chile",Maria Dolores
13083.0,LSR,"Lost River, AK",Lost River 1
13084.0,LSS,"Les Saintes, Guadeloupe",Terre de Haut
13085.0,LST,"Launceston, Australia",Launceston Airport
13086.0,LSU,"Long Sukang, Malaysia",Long Sukang Airport
13087.0,LSV,"Las Vegas, NV",Nellis AFB
13088.0,LSX,"Lhok Sukon, Indonesia",Lhok Sukon Airport
13089.0,LTA,"Tzaneen, South Africa",Letaba
13090.0,LTB,"Latrobe, Australia",Latrobe Valley
13091.0,LTD,"Ghadames, Libya",Ghadames Airport
13092.0,LTI,"Altai, Mongolia",Altai Airport
13093.0,LTM,"Lethem, Guyana",Lethem Airport
13094.0,LTN,"London, United Kingdom",London Luton
13095.0,LTO,"Loreto, Mexico",Loreto International
13096.0,LTQ,"Le Touquet, France",Le Touquet Cote D Opale
13097.0,LTS,"Altus, OK",Altus AFB
13098.0,LTV,"Lotusvale, Australia",Lotusvale Airport
13099.0,LUA,"Lukla, Nepal",Lukla Airport
13100.0,LUD,"Luderitz, Namibia",Luderitz Airport
13101.0,LUE,"Lucenec, Slovakia",Lucenec Airport
13102.0,LUF,"Phoenix, AZ",Luke AFB
